,name,id,smiles,formula
762,ergocalciferol,DB00153,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,C28H44O
763,ergonovine,DB01253,C[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,C19H23N3O2
764,ergot,DB00201,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,C8H10N4O2
765,erlotinib,DB00530,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,C22H23N3O4
766,ertapenem,DB00303,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)[C@@H](C)O,C22H25N3O7S
767,erythromycins,DB00199,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,C37H67NO13
768,erythropoietin,DB00016,None,C815H1317N233O241S5
769,escitalopram,DB01175,CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,C20H21FN2O
770,esmolol hcl,DB00187,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O,C16H25NO4
771,estradiol,DB00783,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,C18H24O2
772,etanercept,DB00005,None,C2224H3475N621O698S36
773,ethacrynic acid,DB00903,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,C13H12Cl2O4
774,ethambutol,DB00330,CC[C@@H](CO)NCCN[C@@H](CC)CO,C10H24N2O2
775,ethchlorvynol,DB00189,CCC(/C=C/Cl)(C#C)O,C7H9ClO
776,ethinamate,DB01031,C#CC1(CCCCC1)OC(=O)N,C9H13NO2
777,ethinylestradiol,DB00977,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,C20H24O2
778,ethionamide,DB00609,CCC1=NC=CC(=C1)C(=S)N,C8H10N2S
779,ethyl alcohol,DB00898,CCO,C2H6O
780,ethynyl estradiol,DB00977,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,C20H24O2
781,etidronate,DB01077,CC(O)(P(=O)(O)O)P(=O)(O)O,C2H8O7P2
782,etoposide,DB00773,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,C29H32O13
783,everolimus,DB01590,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,C53H83NO14
784,ezetimibe,DB00973,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O,C24H21F2NO3
785,famciclovir,DB00426,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,C14H19N5O4
786,famotidine,DB00927,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,C8H15N7O2S3
787,fenbufen,DB08981,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,C16H14O3
788,fenoldopam,DB00800,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,C16H16ClNO3
789,fenoprofen,DB00573,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,C15H14O3
790,fentayl,None,None,None
791,ferrous gluconate,DB14488,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[Fe+2],C12H22FeO14
792,ferrous sulfate,DB01373,[Ca],Ca
793,fexofenadine hydrochloride,DB00950,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,C32H39NO4
794,fibrinogen,DB09222,None,None
795,finasteride,DB01216,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,C23H36N2O2
796,flecainide,DB01195,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,C17H20F6N2O3
797,fludrocortisone acetate,DB00687,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)F,C21H29FO5
798,flumazenil,DB01205,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,C15H14FN3O3
799,fluorouracil,DB00544,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2
800,fluoxetine hydrochloride,DB00472,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,C17H18F3NO
801,fluphenazine,DB00623,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,C22H26F3N3OS
802,flutamide,DB00499,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,C11H11F3N2O3
803,fluvoxamine maleate,DB00176,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,C15H21F3N2O2
804,fondaparinux sodium,DB00569,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O,C31H53N3O49S8
805,formoterol,DB00983,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,C19H24N2O4
806,formoterol fumarate,DB00983,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,C19H24N2O4
807,fosfomycin,DB00828,C[C@H]1[C@H](O1)P(=O)(O)O,C3H7O4P
808,fosphenytoin,DB01320,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3,C16H15N2O6P
809,frovatriptan,DB00998,CN[C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,C14H17N3O
810,fulvestrant,DB00947,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,C32H47F5O3S
811,furafylline,DB14029,C1CC2C(CC1N2)C3=CC(=C(N=C3)F)C4=CC=C(C=C4)C#N,C18H16FN3
812,galangin,DB15581,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,C15H10O4
813,gallamine,DB13584,CCN(CC)CCOC1=C(C(=CC=C1)OCCN(CC)CC)OCCN(CC)CC,C24H45N3O3
814,gefitinib,DB00317,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3
815,gemifloxacin,DB01155,CO/N=C/1\CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,C18H20FN5O4
816,gentamycin,DB04729,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC[C@H](O3)CN)N)N)N)O,C19H39N5O7
817,gestodene,DB06730,CC[C@]12CC[C@H]3[C@H]([C@@H]1C=C[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,C21H26O2
818,ginkgo,DB01381,None,None
819,ginseng,DB00640,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,C10H13N5O4
820,glatiramer acetate,DB05259,None,(C5H9NO4•C3H7NO2•C6H14N2O2•C9H11NO3)x•xC2H4O2
821,glimepiride,DB00222,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,C24H34N4O5S
822,glipizide,DB01067,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,C21H27N5O4S
823,glucagon,DB00040,None,C165H249N49O51S1
824,glutamate,DB00142,C(CC(=O)O)[C@@H](C(=O)O)N,C5H9NO4
825,glutamic acid hcl,DB00142,C(CC(=O)O)[C@@H](C(=O)O)N,C5H9NO4
826,glutethimide,DB01437,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,C13H15NO2
827,glyceryl trinitrate,DB00727,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],C3H5N3O9
828,glycine,DB00145,C(C(=O)O)N,C2H5NO2
829,glycopyrrolate,DB00986,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,C19H28NO3
830,gold,DB14154,[Au],Au
831,granisetron,DB00889,CN1[C@@H]2CCC[C@H]1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,C18H24N4O
832,guafacine,None,None,None
833,guanadrel,DB00226,C1CCC2(CC1)OCC(O2)CN=C(N)N,C10H19N3O2
834,guanfacine,DB01018,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,C9H9Cl2N3O
835,halofantrine,DB01218,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O,C26H30Cl2F3NO
836,halothane,DB01159,C(C(F)(F)F)(Cl)Br,C2HBrClF3
837,heme iron,DB00115,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],C63H88CoN14O14P
838,heroin,DB01452,CC(=O)O[C@H]1C=C[C@H]2[C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)OC(=O)C)CCN3C,C21H23NO5
839,hexobarbital,DB01355,CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2,C12H16N2O3
840,histamine,DB05381,C1=C(NC=N1)CCN,C5H9N3
841,human insulin,DB00030,None,C257H383N65O77S6
842,hydralazine,DB01275,C1=CC=C2C(=C1)C=NN=C2NN,C8H8N4
843,hydrochloroquine,DB00608,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,C18H26ClN3
844,hydroflumethiazide,DB00774,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,C8H8F3N3O4S2
845,hydroxychloroquine sulfate,DB01611,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,C18H26ClN3O
846,hydroxyurea,DB01005,C(=O)(N)NO,CH4N2O2
847,ibutilide,DB00308,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,C20H36N2O3S
848,idoxuridine,DB00249,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,C9H11IN2O5
849,ifosfamide,DB01181,C1CN(P(=O)(OC1)NCCCl)CCCl,C7H15Cl2N2O2P
850,iloprost,DB01088,CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O,C22H32O4
851,imatinib,DB00619,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,C29H31N7O
852,imiglucerase,DB00053,None,C2532H3854N672O711S16
853,imipramine hcl,DB00458,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,C19H24N2
854,inactivated ai vaccines,DB00898,CCO,C2H6O
855,inactivated nd vaccine,DB00898,CCO,C2H6O
856,inactivated nd vaccines,DB00898,CCO,C2H6O
857,infliximab,DB00065,None,C6428H9912N1694O1987S46
858,interferon beta-1a,DB00060,None,C908H1408N246O252S7
859,interferon-alfa,DB00034,None,C860H1353N227O255S9
860,interleukin-2,DB14865,None,None
861,intraconazole,DB00819,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,C4H6N4O3S2
862,iodamide,DB08948,CC(=O)NCC1=C(C(=C(C(=C1I)NC(=O)C)I)C(=O)O)I,C12H11I3N2O4
863,iodoquinol,DB09115,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,C9H5I2NO
864,ipratropium,DB00332,CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,C20H30NO3
865,ipratropium bromide,DB00332,CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,C20H30NO3
866,irbesartan,DB01029,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,C25H28N6O
867,isoniazide,DB00507,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],C12H9N3O5S
868,isoproterenol,DB01064,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,C11H17NO3
869,isosorbide dinitrate,DB00883,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-],C6H8N2O8
870,isosorbide mononitrate,DB01020,C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O,C6H9NO6
871,isradipine,DB00270,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,C19H21N3O5
872,kanamycin,DB01172,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,C18H36N4O11
873,kaolin,DB01575,O.O.[O-][Si]([O-])([O-])O[Si]([O-])([O-])[O-].[Al+3].[Al+3],Al2H4O9Si2
874,ketorolac tromethamine,DB00465,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,C15H13NO3
875,labetalol,DB00598,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,C19H24N2O3
876,lactulose,DB00581,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,C12H22O11
877,lamotrigine,DB00555,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,C9H7Cl2N5
878,latamoxef,DB04570,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O,C20H20N6O9S
879,latanoprost,DB00654,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O,C26H40O5
880,leflunomide,DB01097,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,C12H9F3N2O2
881,lenalidomide,DB00480,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,C13H13N3O3
882,letrozole,DB01006,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,C17H11N5
883,levamisole,DB00848,C1CSC2=N[C@H](CN21)C3=CC=CC=C3,C11H12N2S
884,levamisole hydrochloride,DB00121,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,C10H16N2O3S
885,levobupivacaine,DB01002,CCCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C,C18H28N2O
886,levofloxacin,DB01137,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,C18H20FN3O4
887,levomepromazine,DB01403,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,C19H24N2OS
888,levonorgesterol,DB00396,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,C21H30O2
889,levonorgestrel,DB00367,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,C21H28O2
890,levorphanol,DB00854,CN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O,C17H23NO
891,levothyroxine,DB00451,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,C15H11I4NO4
892,lidocaine,DB00281,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,C14H22N2O
893,lignocaine,DB00281,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,C14H22N2O
894,linezolid,DB00601,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,C16H20FN3O4
895,lisinopril,DB00722,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,C21H31N3O5
896,loracarbef,DB00447,C1CC(=C(N2[C@H]1[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl,C16H16ClN3O4
897,loxapine,DB00408,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,C18H18ClN3O
898,lymecycline,DB00256,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCC[C@@H](C(=O)O)N)N(C)C)O,C29H38N4O10
899,macrolide antibiotics,DB00626,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]([C@@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,C66H103N17O16S
900,magnesium hydroxide,DB09104,[OH-].[OH-].[Mg+2],H2MgO2
901,magnesium salicylate,DB01397,C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].[Mg+2],C14H10MgO6
902,magnesium salt,DB09409,CC(=O)[O-].CC(=O)[O-].O.O.O.O.[Mg+2],C4H14MgO8
903,magnesium sulfate,DB00653,[O-]S(=O)(=O)[O-].[Mg+2],MgO4S
904,magnesium trisilicate,DB09281,[O-][Si](=O)O[Si]([O-])([O-])O[Si](=O)[O-].[Mg+2].[Mg+2],Mg2O8Si3
905,magnesium/choline salicylate,DB00122,C[N+](C)(C)CCO,C5H14NO
906,mannitol,DB00742,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,C6H14O6
907,maprotiline,DB00934,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,C20H23N
908,mebendazole,DB00643,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,C16H13N3O3
909,mechlorethamine,DB00888,CN(CCCl)CCCl,C5H11Cl2N
910,meclizine,DB00737,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,C25H27ClN2
911,meclofenamic acid,DB00939,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,C14H11Cl2NO2
912,medroxyprogesterone,DB00603,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,C24H34O4
913,mefenamic acid,DB00784,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,C15H15NO2
914,megestrol acetate,DB00351,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,C24H32O4
915,melarsoprol,DB12864,C1C(S[As](S1)C2=CC=C(C=C2)NC3=NC(=NC(=N3)N)N)CO,C12H15AsN6OS2
916,melphalan,DB01042,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,C13H18Cl2N2O2
917,meprobamate,DB00371,CCCC(C)(COC(=O)N)COC(=O)N,C9H18N2O4
918,meropenem,DB00760,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O,C17H25N3O5S
919,mesalamine,DB00244,C1=CC(=C(C=C1N)C(=O)O)O,C7H7NO3
920,mesalazine,DB00244,C1=CC(=C(C=C1N)C(=O)O)O,C7H7NO3
921,metaclopramide,None,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,None
922,metamizol,DB04817,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)O,C13H17N3O4S
923,metaproterenol sulfate,DB00816,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,C11H17NO3
924,metaraminol,DB00610,C[C@@H]([C@@H](C1=CC(=CC=C1)O)O)N,C9H13NO2
925,methandrostenolone,DB13586,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC4=CC(=O)C=C[C@]34C,C20H28O2
926,methaqualone,DB04833,CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C,C16H14N2O
927,methazolamide,DB00703,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,C5H8N4O3S2
928,methdilazine,DB00902,CN1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,C18H20N2S
929,methicillin,DB01603,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C,C17H20N2O6S
930,methimazole,DB00763,CN1C=CNC1=S,C4H6N2S
931,methoxyflurane,DB01028,COC(C(Cl)Cl)(F)F,C3H4Cl2F2O
932,methsuximide,DB05246,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,C12H13NO2
933,methylergonovine,DB00353,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,C20H25N3O2
934,methylergonovine maleate,DB00353,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,C20H25N3O2
935,methylphenidate,DB00422,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,C14H19NO2
936,methyprylon,DB01107,CCC1(C(=O)C(CNC1=O)C)CC,C10H17NO2
937,metrizamide,DB01578,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)I)N(C)C(=O)C)I,C18H22I3N3O8
938,metronidazole,DB00916,CC1=NC=C(N1CCO)[N+](=O)[O-],C6H9N3O3
939,mexiletine,DB00379,CC1=C(C(=CC=C1)C)OCC(C)N,C11H17NO
940,miconazole,DB01110,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,C18H14Cl4N2O
941,miconazole nitrate,DB01110,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,C18H14Cl4N2O
942,mifepristone,DB00834,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,C29H35NO2
943,milrinone,DB00235,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,C12H9N3O
944,minocycline,DB01017,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,C23H27N3O7
945,minoxidil,DB00350,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,C9H15N5O
946,mirtazapine,DB00370,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,C17H19N3
947,mitoxantrone,DB01204,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6
948,moclobemide,DB01171,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,C13H17ClN2O2
949,modafinil,DB00745,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,C15H15NO2S
950,moexpril,None,None,None
951,mometasone furoate,DB14512,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,C27H30Cl2O6
952,multivalent cations,DB00899,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC,C20H28N2O5
953,muromonab-cd3,DB00075,None,C6460H9946N1720O2043S56
954,mycophenolate,DB01024,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,C17H20O6
955,n-dodecyl gallate,None,CCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,None
956,nabumetone,DB00461,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,C15H16O2
957,nadolol,DB01203,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,C17H27NO4
958,nafcillin,DB00607,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,C21H22N2O5S
959,nalbuphine,DB00844,C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O,C21H27NO4
960,naloxone,DB01183,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,C19H21NO4
